,time,ssp_126,ssp_245,ssp_370,ssp_585
47,2062,3157.9169921875,3350.434326171875,3541.319091796875,3514.24755859375
48,2063,3226.6494140625,3449.0390625,3509.32958984375,3765.462158203125
49,2064,3199.797119140625,3374.152587890625,3536.001220703125,3721.28564453125
50,2065,3159.0986328125,3334.395751953125,3532.429931640625,3724.38525390625
51,2066,3119.739013671875,3383.728759765625,3569.88525390625,3650.47265625
52,2067,3176.265625,3391.609619140625,3492.919921875,3787.44580078125
53,2068,3299.38671875,3339.71044921875,3561.505859375,3909.053466796875
54,2069,3266.78173828125,3437.240478515625,3643.70947265625,3831.3017578125
55,2070,3244.570556640625,3453.563232421875,3767.9111328125,3841.43798828125
56,2071,3177.96533203125,3443.25341796875,3617.858642578125,3839.42333984375
57,2072,3279.45068359375,3447.375,3689.565673828125,4024.441162109375
58,2073,3147.053955078125,3385.8369140625,3697.973388671875,4000.24755859375
59,2074,3277.16259765625,3348.53173828125,3605.40771484375,3892.645263671875
60,2075,3273.927490234375,3512.011962890625,3696.877685546875,4064.13427734375
61,2076,3148.9775390625,3405.55712890625,3763.78173828125,3851.319580078125
62,2077,3172.279541015625,3384.019287109375,3756.726318359375,4051.345947265625
63,2078,3250.682373046875,3362.7021484375,3776.355224609375,3932.431640625
64,2079,3403.676513671875,3389.52587890625,3816.51220703125,4155.12939453125
65,2080,3239.828125,3615.528564453125,3819.677001953125,4234.30517578125
66,2081,3150.13232421875,3484.52587890625,3844.491455078125,4199.54443359375
67,2082,3216.6259765625,3507.76513671875,3789.498046875,4253.56103515625
68,2083,3270.720458984375,3436.08349609375,3716.725830078125,4186.61181640625
69,2084,3195.328369140625,3358.916748046875,3918.078125,4072.769775390625
70,2085,3264.92822265625,3428.046875,3913.615234375,4151.05029296875
71,2086,3227.743408203125,3479.262939453125,3872.61474609375,4268.4970703125
72,2087,3187.234130859375,3612.40625,3872.458984375,4176.0361328125
73,2088,3320.59228515625,3467.913818359375,3891.283935546875,4243.021484375
74,2089,3170.514404296875,3574.597412109375,3964.723876953125,4254.21240234375
75,2090,3259.55126953125,3760.148681640625,3989.149658203125,4175.3935546875
76,2091,3084.51513671875,3620.752685546875,4063.064208984375,4293.4345703125
77,2092,3095.837890625,3611.475830078125,3964.539306640625,4292.9423828125
78,2093,3309.257568359375,3713.67919921875,4031.665771484375,4280.63330078125
79,2094,3183.8203125,3770.678466796875,3991.62451171875,4298.38134765625
80,2095,3290.41943359375,3648.466552734375,3914.47119140625,4389.4658203125
81,2096,3235.685302734375,3652.958984375,4142.34521484375,4448.31103515625
82,2097,3315.19140625,3543.03955078125,4064.45361328125,4358.5712890625
83,2098,3141.982666015625,3486.773193359375,3975.159912109375,4359.921875
84,2099,3190.275634765625,3416.664306640625,4196.44580078125,4648.67041015625
85,2100,3310.34228515625,3499.8984375,4106.896484375,4557.1005859375
