,time,ssp_126,ssp_245,ssp_370,ssp_585
49,2064,2931.0703125,3111.52587890625,3249.55224609375,3431.779541015625
50,2065,2895.394287109375,3084.5947265625,3208.517578125,3441.61962890625
51,2066,2815.470947265625,3067.103759765625,3248.704833984375,3326.775146484375
52,2067,2887.494873046875,3104.710693359375,3159.973388671875,3470.6484375
53,2068,2967.144287109375,2999.5048828125,3276.483642578125,3539.740478515625
54,2069,2978.559814453125,3099.619140625,3386.134765625,3505.44677734375
55,2070,2947.61572265625,3180.99951171875,3446.54541015625,3517.36865234375
56,2071,2872.6396484375,3129.50146484375,3302.80908203125,3539.208251953125
57,2072,2972.8271484375,3167.27294921875,3366.86962890625,3676.06884765625
58,2073,2797.153564453125,3116.549560546875,3356.6357421875,3645.67626953125
59,2074,2930.13525390625,3046.341552734375,3308.581298828125,3570.44677734375
60,2075,2984.212646484375,3181.218994140625,3353.267822265625,3749.886474609375
61,2076,2859.20068359375,3125.857177734375,3481.18212890625,3504.114501953125
62,2077,2897.05712890625,3079.12890625,3432.61669921875,3774.50927734375
63,2078,2964.370849609375,3075.67529296875,3404.533447265625,3634.5107421875
64,2079,3061.619384765625,3120.480224609375,3498.713623046875,3825.142822265625
65,2080,2923.61572265625,3310.822265625,3484.575927734375,3833.799072265625
66,2081,2867.331787109375,3175.05859375,3542.100341796875,3856.725830078125
67,2082,2917.68212890625,3222.662353515625,3523.780517578125,3917.76025390625
68,2083,2955.248779296875,3147.8720703125,3435.845947265625,3783.224365234375
69,2084,2906.7607421875,3013.76025390625,3614.456787109375,3697.7666015625
70,2085,2914.912841796875,3173.986572265625,3585.40576171875,3765.853515625
71,2086,2887.400634765625,3195.476806640625,3535.13916015625,3878.020751953125
72,2087,2887.0537109375,3310.80224609375,3547.2763671875,3884.89990234375
73,2088,3023.6884765625,3187.910888671875,3619.703369140625,3866.860595703125
74,2089,2896.1181640625,3269.414794921875,3650.457275390625,3910.558349609375
75,2090,2940.29296875,3397.974853515625,3657.626953125,3854.922119140625
76,2091,2764.4423828125,3335.091064453125,3770.367919921875,3909.833251953125
77,2092,2809.342529296875,3273.68115234375,3634.74560546875,3939.82763671875
78,2093,3019.538330078125,3404.23876953125,3724.494873046875,3909.22900390625
79,2094,2879.7900390625,3455.656494140625,3672.875244140625,3945.829345703125
80,2095,2929.146240234375,3322.956298828125,3617.273681640625,4044.02880859375
81,2096,2953.94970703125,3329.0322265625,3871.62548828125,4067.24853515625
82,2097,3000.595703125,3286.162353515625,3751.69970703125,4006.27294921875
83,2098,2887.48193359375,3158.189697265625,3680.733154296875,4003.39111328125
84,2099,2890.9853515625,3138.76953125,3875.03955078125,4294.79150390625
85,2100,3006.1845703125,3202.69140625,3732.42919921875,4206.07958984375
